datetime,open,high,low,close,volume,date,bb_bbm,bb_bbh,bb_bbl,bb_vm,bb_vh,bb_vl,rsi
1644350400000,43837.15,44040.0,43690.04,43774.04,7462.599,2022-02-08 20:00:00,44224.7195000001,45046.29292314273,43403.14607685746,8001.283050000011,15123.573410031191,878.9926899688326,42.38991841724539
1644352200000,43774.03,43999.12,43704.29,43978.64,4685.422000000001,2022-02-08 20:30:00,44222.3510000001,45046.471368290615,43398.23063170957,8032.027890000011,15133.271370817642,930.78440918238,48.04865855637078
1644354000000,43978.64,43978.64,43230.1,43282.38,16195.739,2022-02-08 21:00:00,44186.619500000095,45103.473252773314,43269.7657472269,8165.637080000011,15293.481049291078,1037.7931107089444,35.330557948550805
1644355800000,43282.39,43466.28,43123.38,43445.93,15691.635,2022-02-08 21:30:00,44161.9165000001,45129.252437596915,43194.58056240329,8298.778220000013,15441.593957281875,1155.9624827181506,39.38897262987771
1644357600000,43445.93,43544.76,43200.0,43449.99,10049.353,2022-02-08 22:00:00,44137.1660000001,45149.710212294696,43124.621787705495,8379.651360000013,15495.997239253553,1263.305480746474,39.490490175580895
1644359400000,43450.0,43632.81,43369.6,43620.99,7428.307,2022-02-08 22:30:00,44110.104500000096,45147.157283003115,43073.05171699709,8425.367980000012,15520.739938693345,1329.9960213066815,43.76284730476261
1644361200000,43620.98,43675.0,43547.81,43575.0,5078.588,2022-02-08 23:00:00,44084.54300000011,45147.56617963415,43021.51982036606,8439.980060000013,15526.935090019375,1353.0250299806505,42.885826926173394
1644363000000,43575.0,43854.28,43501.97,43562.59,12855.258999999998,2022-02-08 23:30:00,44045.7695000001,45125.41645906324,42966.122540936965,8538.480010000012,15617.661802553344,1459.2982174466806,42.637519845320774
1644364800000,43563.3,43567.97,42822.0,43178.41,24157.348,2022-02-09 00:00:00,43990.3215000001,45127.039571258865,42853.603428741335,8634.330600000012,15857.975758784296,1410.6854412157254,35.738874200305936
1644366600000,43178.41,43465.99,43028.51,43406.53,9708.003,2022-02-09 00:30:00,43917.292000000096,45005.96188716481,42828.622112835386,8700.959040000012,15903.441206829275,1498.4768731707475,41.76413346488703
1644368400000,43406.53,43603.35,43300.0,43567.88,9994.618,2022-02-09 01:00:00,43839.591000000095,44785.769632199765,42893.41236780045,8762.220710000012,15949.375958550278,1575.0654614497464,45.646071830601656
1644370200000,43567.88,43690.0,42886.32,43009.26,15868.008,2022-02-09 01:30:00,43751.342000000106,44660.89058215456,42841.79341784565,8557.027020000014,15226.849030067886,1887.2050099321432,36.55965967836293
1644372000000,43009.26,43199.33,42748.64,42858.21,15654.155,2022-02-09 02:00:00,43654.4325000001,44509.31291722239,42799.55208277782,8601.338740000014,15303.366877827286,1899.3106021727444,34.55653428964653
1644373800000,42858.21,43071.75,42641.0,42955.06,13545.226,2022-02-09 02:30:00,43560.0725000001,44274.805201189934,42845.339798810266,8670.387390000013,15387.409000772883,1953.3657792271408,36.94219362861453
1644375600000,42953.78,43177.86,42910.54,43132.26,5428.717,2022-02-09 03:00:00,43507.2365000001,44183.38444304666,42831.088556953546,8678.310390000013,15391.034996578242,1965.585783421784,41.16795400102771
1644377400000,43132.25,43237.0,42833.04,42963.29,7126.2130000000025,2022-02-09 03:30:00,43455.401000000114,44131.448890486485,42779.35310951374,8698.932040000012,15403.684647528115,1994.1794324719103,38.51730358541892
1644379200000,42963.29,43134.0,42663.71,42713.36,8809.05,2022-02-09 04:00:00,43399.20800000012,44124.037605230915,42674.3783947693,8758.846050000015,15437.494431015879,2080.1976689841504,34.934364039478425
1644381000000,42713.36,43069.04,42685.72,42985.41,8839.739,2022-02-09 04:30:00,43356.27350000011,44072.279400873864,42640.26759912636,8811.997590000014,15469.895881528622,2154.099298471403,41.33173949821287
1644382800000,42985.41,43630.0,42929.35,43610.61,10770.124,2022-02-09 05:00:00,43345.34900000011,44038.4662357626,42652.231764237615,8892.904650000013,15524.896882661347,2260.912417338677,52.813805457785904
1644384600000,43608.6,44349.0,43546.84,44257.22,21491.823,2022-02-09 05:30:00,43366.353000000105,44138.736905217615,42593.969094782595,9082.344620000013,15800.3920057364,2364.297234263627,61.25877847978571
1644386400000,44257.22,44395.0,43880.0,44070.76,11609.928999999998,2022-02-09 06:00:00,43381.18900000012,44194.63388183972,42567.744118160495,9176.301070000014,15863.267282243289,2489.334857756741,58.03333956000149
1644388200000,44070.75,44341.84,44009.0,44159.9,6691.67,2022-02-09 06:30:00,43390.25200000011,44233.60996002601,42546.894039974206,9218.465090000014,15876.275149816103,2560.6550301839247,59.14093348003885
1644390000000,44159.9,44254.12,44000.07,44042.68,3811.543,2022-02-09 07:00:00,43428.26700000011,44316.1168032884,42540.417196711816,9232.233220000013,15877.41212491634,2587.0543150836857,57.01013682608134
1644391800000,44042.67,44097.51,43862.0,44041.89,4637.239000000001,2022-02-09 07:30:00,43458.0650000001,44385.410583315774,42530.71941668444,9248.405220000011,15880.400944765615,2616.409495234407,56.99523284053189
1644393600000,44041.89,44266.81,43986.92,44249.34,3615.835,2022-02-09 08:00:00,43498.032500000096,44487.37087015971,42508.694129840485,9264.435210000012,15880.841650522549,2648.028769477478,59.95571159836213
1644395400000,44249.34,44289.99,43989.22,44021.57,3583.462,2022-02-09 08:30:00,43518.061500000105,44532.448191911084,42503.674808089134,9283.579110000011,15880.72294960894,2686.4352703910863,55.442786130213925
1644397200000,44021.58,44174.59,43935.14,43987.48,4019.245,2022-02-09 09:00:00,43538.685500000094,44573.43247887663,42503.93852112357,9310.871950000012,15880.477324199182,2741.2665758008397,54.77820114000792
1644399000000,43987.48,44325.52,43929.37,44218.03,5752.449000000001,2022-02-09 09:30:00,43571.457500000106,44647.83698664509,42495.07801335512,9347.981240000012,15886.828740476189,2809.1337395238374,58.40919578774644
1644400800000,44218.03,44220.2,43980.21,44030.52,3541.8590000000013,2022-02-09 10:00:00,43614.0630000001,44692.29409446878,42535.83190553143,9125.443380000012,15476.731253997554,2774.155506002473,54.57135872640222
1644402600000,44030.51,44136.33,43786.28,43852.25,6350.005,2022-02-09 10:30:00,43636.3490000001,44714.92595602648,42557.772043973724,9057.327530000011,15401.485762263565,2713.1692977364637,51.13156125034423
1644404400000,43852.25,43910.0,43260.0,43292.57,12606.999,2022-02-09 11:00:00,43622.583500000095,44711.28432827485,42533.88267172536,9010.156480000012,15310.055234062584,2710.257725937441,42.148976110654566
1644406200000,43292.57,43327.52,43089.08,43317.14,6846.937,2022-02-09 11:30:00,43637.977500000095,44699.932110965245,42576.02288903496,9011.817610000013,15311.12382888229,2712.511391117735,42.6254962747655
1644408000000,43317.14,43420.0,43233.1,43396.72,4707.824000000001,2022-02-09 12:00:00,43664.9030000001,44672.31613819076,42657.489861809445,9004.818520000012,15308.512611814504,2701.12442818552,44.2278955025031
1644409800000,43396.73,43466.0,43268.88,43321.58,2821.37,2022-02-09 12:30:00,43683.2290000001,44650.87386327957,42715.58413672062,8947.280530000013,15280.82242626771,2613.738633732314,43.006550570299645
1644411600000,43321.57,43512.78,43293.62,43434.84,3787.245,2022-02-09 13:00:00,43698.358000000095,44640.18977167652,42756.526228323666,8934.017970000012,15276.955622865806,2591.0803171342177,45.45174270501587
1644413400000,43434.84,43548.0,43373.92,43434.95,2704.384,2022-02-09 13:30:00,43721.941000000086,44611.117144839336,42832.76485516087,8850.126380000012,15219.37030528029,2480.8824547197346,45.45419036028506
1644415200000,43435.67,43484.25,43111.0,43309.25,5736.107,2022-02-09 14:00:00,43751.73550000009,44537.67380114985,42965.797198850334,8807.772710000012,15183.497869422948,2432.0475505770764,43.07555677613178
1644417000000,43309.25,43726.62,43301.57,43567.22,7448.101,2022-02-09 14:30:00,43780.82600000009,44490.524685366756,43071.12731463341,8770.07910000001,15142.588146451817,2397.5700535482033,48.97675624170206
1644418800000,43562.11,43735.0,43512.16,43664.0,3616.928,2022-02-09 15:00:00,43783.495500000085,44491.011354673465,43075.979645326726,8749.81511000001,15135.443097399932,2364.187122600089,51.02787836944625
1644420600000,43664.01,43832.31,43622.22,43679.26,3922.834,2022-02-09 15:30:00,43754.59750000009,44428.7846657858,43080.41033421438,8748.41817000001,15135.086605410683,2361.7497345893344,51.35990389924858
1644422400000,43679.26,43744.72,43460.9,43515.0,4366.232,2022-02-09 16:00:00,43726.80950000009,44392.338830574015,43061.280169426165,8711.14334000001,15112.384898072696,2309.901781927323,47.617496319781026
1644424200000,43515.0,43910.0,43402.7,43798.9,6709.263000000001,2022-02-09 16:30:00,43708.75950000009,44345.27502349826,43072.243976501915,8725.074320000009,15120.425434853609,2329.723205146411,53.8734828225706
1644426000000,43798.9,43934.0,43215.0,43307.01,12370.032,2022-02-09 17:00:00,43671.97600000009,44312.06963397182,43031.88236602837,8823.20783000001,15198.413873718282,2448.001786281741,44.05596767335268
1644427800000,43307.01,43463.32,43164.79,43374.51,6868.943,2022-02-09 17:30:00,43638.60700000009,44267.57109306035,43009.64290693983,8859.82988000001,15213.148312288802,2506.5114477112193,45.523067399353174
1644429600000,43374.51,43598.0,43371.47,43543.0,4420.182,2022-02-09 18:00:00,43603.29000000009,44167.05932218346,43039.52067781671,8882.55842000001,15215.856647118628,2549.2601928813942,49.11054123694362
1644431400000,43542.99,43657.99,43282.32,43372.26,5677.986,2022-02-09 18:30:00,43570.82450000009,44108.69358665045,43032.95541334973,8885.79985000001,15217.373939083402,2554.2257609166213,45.81781021250889
1644433200000,43372.26,43734.27,43344.01,43594.63,6086.928000000001,2022-02-09 19:00:00,43551.182000000095,44054.32494428043,43048.03905571976,8891.45897000001,15220.275411694936,2562.642528305087,50.47507533105756
1644435000000,43594.63,43653.79,43436.88,43599.08,3850.548,2022-02-09 19:30:00,43520.234500000086,43921.287394284715,43119.18160571547,8888.979700000009,15219.721543306856,2558.2378566931657,50.56664738848895
1644436800000,43598.23,43670.95,43334.79,43595.0,5620.87,2022-02-09 20:00:00,43498.45850000009,43827.071288865736,43169.84571113444,8904.93998000001,15225.402353159523,2584.477606840496,50.47449725138525
1644438600000,43598.17,43800.0,43540.16,43686.65,6597.191,2022-02-09 20:30:00,43490.17850000009,43789.78099405857,43190.57600594162,8862.134440000009,15183.585994298915,2540.682885701105,52.56563160593432
1644440400000,43685.62,43877.26,43600.0,43791.12,6430.156999999997,2022-02-09 21:00:00,43515.106000000094,43827.48312280372,43202.72887719648,8878.546560000012,15191.526586596849,2565.566533403177,54.9030887153987
1644442200000,43791.12,44326.29,43750.0,44120.42,15160.469,2022-02-09 21:30:00,43555.27000000009,43950.95899347234,43159.58100652784,8984.528450000009,15313.099266578947,2655.9576334210724,61.36570460321707
1644444000000,44120.43,44436.44,44025.0,44193.09,10831.613,2022-02-09 22:00:00,43595.088500000085,44071.074820986425,43119.10217901377,9047.627950000013,15362.829654352361,2732.4262456476645,62.63814681684524
1644445800000,44193.1,44262.99,43850.0,43928.29,8806.088,2022-02-09 22:30:00,43625.4240000001,44105.137743321175,43145.710256679035,9093.640200000013,15390.124546948691,2797.155853051335,55.46906668174107
1644447600000,43928.29,44049.92,43760.1,43957.13,7768.098000000001,2022-02-09 23:00:00,43651.5385000001,44143.614438210985,43159.4625617892,9109.064670000012,15400.391574383662,2817.7377656163617,56.05893768175276
1644449400000,43957.12,44244.0,43912.62,44074.76,9792.732,2022-02-09 23:30:00,43683.5290000001,44197.81134711222,43169.24665288799,9161.597760000011,15436.459690954009,2886.7358290460143,58.47502250811725
1644451200000,44074.75,44196.22,43850.0,43990.16,7091.239000000001,2022-02-10 00:00:00,43717.5745000001,44218.211602434756,43216.93739756545,9165.471000000012,15438.934083418191,2892.0079165818347,56.08646003438562
1644453000000,43990.16,44076.02,43774.95,43855.17,6640.842,2022-02-10 00:30:00,43731.97200000011,44231.044705624416,43232.899294375806,9197.784910000013,15449.801762480789,2945.7680575192358,52.407891812177
1644454800000,43855.18,44016.76,43600.0,43785.0,12299.079,2022-02-10 01:00:00,43738.0220000001,44236.585447014804,43239.458552985416,9256.293310000012,15509.682128396624,3002.904491603401,50.551830849083004
1644456600000,43785.01,44130.0,43727.0,44070.0,6038.844,2022-02-10 01:30:00,43757.55900000011,44275.62271923856,43239.49528076166,8956.467110000012,14609.32056147186,3303.613658528165,57.184318826968926
1644458400000,44070.0,44300.0,44023.56,44147.81,5480.265,2022-02-10 02:00:00,43789.1995000001,44321.24999303079,43257.14900696942,8844.139760000013,14453.180363937405,3235.0991560626217,58.80876853307314
1644460200000,44147.66,44215.4,43952.32,44044.33,4762.777,2022-02-10 02:30:00,43801.4710000001,44345.046995378114,43257.89500462209,8643.968110000009,14033.619777465903,3254.3164425341192,55.77787245943338
1644462000000,44044.32,44112.0,43900.32,43965.19,3389.263,2022-02-10 03:00:00,43834.3800000001,44331.97953749508,43336.78046250512,8500.899700000009,13837.994803415193,3163.8045965848305,53.50664319733338
1644463800000,43965.2,44159.31,43924.26,44146.75,2764.619,2022-02-10 03:30:00,43872.9920000001,44340.81747337584,43405.16652662437,8307.919770000011,13498.02493725122,3117.814602748802,57.75644165852199
1644465600000,44146.75,44690.0,44104.76,44596.6,13828.301,2022-02-10 04:00:00,43925.672000000086,44464.840533446964,43386.503466553215,8373.333710000012,13591.305929364707,3155.361490635317,66.03939299716231
1644467400000,44596.6,44704.0,44426.78,44455.07,7608.82,2022-02-10 04:30:00,43979.812500000095,44503.049934278526,43456.57506572166,8286.49030000001,13443.844318612151,3129.136281387872,61.9254412670617
1644469200000,44455.13,44567.73,44320.64,44525.21,4751.632000000001,2022-02-10 05:00:00,44026.34150000009,44569.42178523082,43483.26121476936,8139.188880000011,13183.8108901943,3094.566869805719,63.15058940122574
1644471000000,44525.0,44826.0,44514.35,44743.28,7837.081,2022-02-10 05:30:00,44083.551500000096,44673.580265812685,43493.52273418752,8093.822660000011,13120.52682129759,3067.118498702432,66.73454065709328
1644472800000,44743.27,44767.0,44524.89,44591.82,5042.623,2022-02-10 06:00:00,44133.39250000009,44718.30984745213,43548.475152548046,8045.003890000011,13077.394559584602,3012.613220415421,62.208990187941616
1644474600000,44591.82,44619.77,44418.46,44443.01,2757.232,2022-02-10 06:30:00,44171.21050000009,44733.050624817064,43609.37037518312,7982.931970000011,13041.810789490508,2924.0531505095128,58.04415269408394
